wavenumber,GN 11-389,GN 11-400,GN 11-407,GN 11-411,GN 11-416,GN 11-419,GN 11-422,GN 11-423,GN 11-428,GN 11-434,GN 11-435,GN 11-460,HW 07-151,HW 11-137,HW 11-144,HW 11-146,HW 11-148,HW 11-149,HW 11-172,HW 11-173,HW 11-176,HW 11-179,HW 11-184,LG 09-384,LG 11-309,LG 11-393,LG 11-395,LG 11-397,LG 11-404,LG 11-412,LG 11-414,LG 11-418,LG 11-432,LG 11-433,LG 11-438,LG 11-461,SW 11-138,SW 11-139,SW 11-154,SW 11-158,SW 11-178,OCC 11-457,OCC 11-462,OCC 11-463,OMG 08-82,OMG 11-454,OMG 11-455,OMG 11-456,ONP 08-78,ONP 09-388,ONP 11-450,ONP 11-451,ONP 11-458,ONP 11-459,OFF 10-506,OFF 13-144,OFF 08-80,OFF 08-852
2495,0.005608909,0.008098523,0.005894876,0.00573559,0.009745768,0.005986229,0.007108416,0.007777409,0.007792543,0.008324207,0.005679842,0.006420548,0.003190781,0.002880979,0.002825378,0.003893416,0.003562988,0.00368711,0.003480152,0.004500925,0.003359891,0.003781661,0.002855251,0.004691453,0.002539351,0.005052055,0.006770044,0.006962205,0.005372773,0.004483961,0.008569897,0.005379538,0.009576999,0.006199752,0.005506169,0.00772902,0.003373194,0.005011689,0.005049803,0.003853492,0.003039987,0.004699359,0.003108649,0.002770093,0.004063308,0.003629635,0.004006849,0.003803052,0.002674478,0.005569021,0.004819489,0.00431059,0.002401674,0.005454197,0.001773735,0.001285198,0.00269894,0.00259923
2494,0.005659989,0.008135133,0.005859732,0.005736446,0.009695103,0.005949215,0.007025626,0.007756199,0.007763632,0.008257119,0.005609695,0.006421104,0.003213194,0.002881194,0.002765632,0.003865337,0.003619671,0.003681797,0.003420382,0.004517056,0.003362343,0.00378908,0.002880975,0.004775125,0.002580213,0.005108319,0.00672287,0.006999797,0.005430855,0.004478309,0.008552886,0.005413586,0.009567053,0.006197172,0.005540026,0.007705195,0.003438979,0.004973583,0.005045725,0.003871627,0.003024799,0.004677043,0.003081473,0.002803891,0.00404474,0.003576067,0.004025227,0.003805089,0.002708861,0.005581565,0.004776593,0.004354297,0.002436371,0.005453926,0.001737227,0.001306731,0.00266557,0.002563184
2493,0.005738371,0.00821064,0.005844963,0.005769893,0.009656809,0.005917181,0.006970282,0.0077852,0.007750893,0.008191465,0.005570466,0.006408013,0.003260633,0.002883035,0.002738937,0.003905465,0.003684006,0.003712712,0.003398696,0.004527333,0.003353803,0.003799181,0.002947357,0.004825835,0.002604686,0.005182809,0.006687226,0.007048808,0.005440637,0.004503065,0.008523899,0.005424596,0.009584851,0.006206315,0.005575141,0.007679956,0.003515521,0.004997286,0.005067637,0.003940711,0.003040374,0.004681961,0.003095603,0.002840958,0.00404462,0.003559743,0.00403026,0.003802852,0.002741013,0.005583681,0.004761767,0.004386294,0.002458709,0.005439578,0.00171555,0.001389607,0.002651539,0.002567955
2492,0.005817674,0.008304123,0.005853104,0.005796625,0.009651166,0.005895885,0.006951374,0.007802266,0.007704628,0.008150104,0.005556486,0.006380875,0.003293793,0.002884109,0.002728491,0.003982428,0.003705304,0.003758643,0.003410224,0.004522172,0.003349213,0.003797708,0.003002097,0.004821202,0.002600714,0.005227518,0.006667805,0.007074504,0.005395159,0.004521657,0.008486909,0.00540065,0.009614965,0.00622336,0.005592441,0.007661122,0.003548163,0.005052985,0.00510117,0.004009836,0.003051508,0.004687847,0.003135897,0.00286154,0.00406832,0.003555554,0.004005737,0.00378146,0.002735965,0.00556495,0.004773944,0.004378995,0.002449889,0.005380441,0.001708717,0.001472008,0.002659597,0.002606382
2491,0.005847277,0.008356176,0.0058846,0.005789818,0.009674457,0.005883829,0.00695297,0.00777284,0.007607826,0.008131138,0.00555284,0.006343336,0.003290268,0.002883894,0.002719004,0.004054658,0.003670523,0.003794442,0.003431151,0.004499298,0.003362495,0.003780153,0.003009809,0.004768255,0.00257478,0.005212459,0.006651421,0.007061718,0.005314164,0.00450781,0.008440929,0.005354911,0.009626043,0.006239613,0.005571518,0.007641906,0.003516256,0.005090899,0.005126913,0.004043323,0.003042787,0.004668021,0.003167533,0.002870161,0.004095871,0.00353619,0.003948119,0.00375344,0.002698469,0.005533806,0.004794555,0.004350775,0.002411858,0.005289377,0.001704036,0.00150854,0.002669833,0.002648195
2490,0.005806714,0.008322339,0.005931214,0.005763702,0.009693303,0.005868222,0.006956598,0.00772557,0.007503349,0.008109925,0.005546527,0.006302435,0.003253567,0.002881203,0.002712605,0.004101563,0.003608213,0.00381358,0.003448321,0.004461694,0.003390193,0.003754072,0.002978371,0.004699789,0.002542281,0.005154743,0.006620151,0.007024306,0.00522419,0.00447005,0.008381647,0.005307248,0.009592797,0.006244999,0.005511232,0.007611629,0.003447836,0.005089453,0.005131825,0.004036666,0.003025113,0.004625491,0.003171966,0.002876678,0.004088,0.003510787,0.003878547,0.003752158,0.002668887,0.005513322,0.004810332,0.004344883,0.002373356,0.005214656,0.001693295,0.001499309,0.002665166,0.00266037
2489,0.00574064,0.008226793,0.005968016,0.005742539,0.009671667,0.005838981,0.006955975,0.007704857,0.007439033,0.008069276,0.005529047,0.006271847,0.003207793,0.002876302,0.002723055,0.004130958,0.003561907,0.003829747,0.003465479,0.004420227,0.003415362,0.003734193,0.002942846,0.004653747,0.002515861,0.00510557,0.006571914,0.006983821,0.005136139,0.004436816,0.008312295,0.005269606,0.009518074,0.00623982,0.005444924,0.007574677,0.003391282,0.005069919,0.00511743,0.004005238,0.003019415,0.004588644,0.003167407,0.002881227,0.004029253,0.00350632,0.00382971,0.00379132,0.002677896,0.005513718,0.004821853,0.004375692,0.002367732,0.005193389,0.001684876,0.001474544,0.002656451,0.002630705
2488,0.005708946,0.008137356,0.005967949,0.005724033,0.009605979,0.005803192,0.006944256,0.007717211,0.007408498,0.008023373,0.005503776,0.006267134,0.003180234,0.002872918,0.002758213,0.004159792,0.003553892,0.003858399,0.003487791,0.004394293,0.003419931,0.003731047,0.002928137,0.004647242,0.002499226,0.005104314,0.006530004,0.006944785,0.005046517,0.004427997,0.00825188,0.005247602,0.009431824,0.00623654,0.005420183,0.007549702,0.003374231,0.005064653,0.005096578,0.003967537,0.00304003,0.004576677,0.003179935,0.002879164,0.003954453,0.003526027,0.003819363,0.00384742,0.002721912,0.005519045,0.00483923,0.004417163,0.002404386,0.005222208,0.001693084,0.001460837,0.002669622,0.002575137
2487,0.005711425,0.00808981,0.005928323,0.005689181,0.009528942,0.005777257,0.006905678,0.007734549,0.007367143,0.008003633,0.005488643,0.006292095,0.003177017,0.0028722,0.002808171,0.004191535,0.003569455,0.00389654,0.003509744,0.004396864,0.003393303,0.003738531,0.002924165,0.00466997,0.002490272,0.005150929,0.00652346,0.006898208,0.004959119,0.004442963,0.008226529,0.005248857,0.009370741,0.006246859,0.005457416,0.007550865,0.003391096,0.005079182,0.005079033,0.003935764,0.003081188,0.004577576,0.003205061,0.002866817,0.003920208,0.003545209,0.003839467,0.003886537,0.002780186,0.005509995,0.004875194,0.004442851,0.002462882,0.00527148,0.001716987,0.001457995,0.002708421,0.002523032
2486,0.005692525,0.008058202,0.005873213,0.005634694,0.009479944,0.005769591,0.006834442,0.007728612,0.00729415,0.008022199,0.005499691,0.00633329,0.003173131,0.002866314,0.002847907,0.004208272,0.003575192,0.00391733,0.003516168,0.004413405,0.003336645,0.003734663,0.002894731,0.004698827,0.002488128,0.005218962,0.006556644,0.006845992,0.004898584,0.004467886,0.008246243,0.005279565,0.009358286,0.006268314,0.0055316,0.007575082,0.003418136,0.005085955,0.005059574,0.003910788,0.003109475,0.004562422,0.003212736,0.002838244,0.003953124,0.00353794,0.003868141,0.003893496,0.002831746,0.005490419,0.004932107,0.004453178,0.002508639,0.005313462,0.001733857,0.001440485,0.002739817,0.002491827
2485,0.005618028,0.007998844,0.005829075,0.005580837,0.009477389,0.005781705,0.006749749,0.007689653,0.007217248,0.008059026,0.005531912,0.00637168,0.00313471,0.002844263,0.002853501,0.004182447,0.003551441,0.003887891,0.003490179,0.004407725,0.003261691,0.003701827,0.002814419,0.004712508,0.002493961,0.005280272,0.006608606,0.0068108,0.00489648,0.004491651,0.008292175,0.005330392,0.009394956,0.006284292,0.005595255,0.00760767,0.003429504,0.005049386,0.005024846,0.003883148,0.003082419,0.004515515,0.003183861,0.002788652,0.004032541,0.003492332,0.003886526,0.003869619,0.002851704,0.005480191,0.004989133,0.004458427,0.002512747,0.005331871,0.001716694,0.001383946,0.002721172,0.002474033
2484,0.005518152,0.007902775,0.005807225,0.005554029,0.009514354,0.005819691,0.006677144,0.007627863,0.00717844,0.008086466,0.005562597,0.006395381,0.003055373,0.002804408,0.002821452,0.004103571,0.003505647,0.00380206,0.003425749,0.0043615,0.003181723,0.003647533,0.002700125,0.004699036,0.002504821,0.005315572,0.006661419,0.006817375,0.00496279,0.004518642,0.008333709,0.005374375,0.00945822,0.006277504,0.005615297,0.007636828,0.003409201,0.004959093,0.004974291,0.003845344,0.002991835,0.004448735,0.003127951,0.002726989,0.00411737,0.003409213,0.003884921,0.003818774,0.002817768,0.005487722,0.005012334,0.00445706,0.002468341,0.005318082,0.001659765,0.001296378,0.00264041,0.002449969
2483,0.005450866,0.007801492,0.005807481,0.005568589,0.00956718,0.00588536,0.006622867,0.007569325,0.007188509,0.008095058,0.005570141,0.006396506,0.002965722,0.002756751,0.002773082,0.003999323,0.003457895,0.0036976,0.003340917,0.004301922,0.003103905,0.003600171,0.002602844,0.004663447,0.002510019,0.005317212,0.006712211,0.006867479,0.00507076,0.004564197,0.008356006,0.005385318,0.009511695,0.00624481,0.005588141,0.007660169,0.003365977,0.00484686,0.004927332,0.003804097,0.002883974,0.00439048,0.003068015,0.002673699,0.004177921,0.003302244,0.003860206,0.003747379,0.002735572,0.005500007,0.004985501,0.004441641,0.002396572,0.005270779,0.001585621,0.001220018,0.002530762,0.00241131
2482,0.005446628,0.007737745,0.005822461,0.005614125,0.009603842,0.005954088,0.006580359,0.007538473,0.007215316,0.008088598,0.005543654,0.006364107,0.002904981,0.00271371,0.002736138,0.003923621,0.003420792,0.003632431,0.003275788,0.004275652,0.003035754,0.003583558,0.002564267,0.004626575,0.002495687,0.005291657,0.006752607,0.006934282,0.005168276,0.004630883,0.008361488,0.005355506,0.00952215,0.00619969,0.005528356,0.007676064,0.003333957,0.004769078,0.004902365,0.003774673,0.002821077,0.004361617,0.003021253,0.002637258,0.004202359,0.003196454,0.003815354,0.003668996,0.002642508,0.005496528,0.004923732,0.00441212,0.00233062,0.005199712,0.001525301,0.001195631,0.002448141,0.002368951
2481,0.005495017,0.007735937,0.005833599,0.005653343,0.009594254,0.005981072,0.006554138,0.007532963,0.007213228,0.008065259,0.00548379,0.006295371,0.002889446,0.002683751,0.002721854,0.003914111,0.003397136,0.003639079,0.003267616,0.0042978,0.002997609,0.003599867,0.002583489,0.004602942,0.002454422,0.005253005,0.00675772,0.006979232,0.005207,0.004692506,0.00834795,0.005293527,0.009477211,0.006159745,0.005453934,0.0076713,0.00334184,0.004761487,0.004894721,0.003765033,0.002823507,0.004359806,0.002995785,0.00260242,0.004187234,0.003115952,0.003764716,0.003599209,0.00257553,0.005464917,0.004852937,0.004373765,0.002288384,0.005126869,0.001494097,0.001227674,0.002430496,0.002341211
2480,0.005562915,0.007786135,0.005817764,0.005646502,0.009523584,0.005941746,0.006559242,0.007525237,0.007168011,0.0080189,0.005409893,0.006214636,0.002910391,0.002671838,0.00272321,0.003960975,0.003391843,0.003704935,0.003323059,0.004342228,0.003016995,0.003634968,0.002628167,0.004581303,0.002393266,0.005209684,0.006712773,0.006977009,0.005170434,0.004712189,0.008304481,0.005212779,0.009394162,0.006132405,0.005384877,0.007626943,0.003380356,0.004807311,0.004886981,0.003774546,0.002860215,0.004367211,0.002994961,0.002553596,0.004135285,0.003072436,0.003733743,0.003551026,0.00254679,0.005407127,0.00478881,0.00433176,0.002267537,0.005082124,0.001489419,0.001288672,0.002472899,0.002340448
2479,0.005613267,0.00784644,0.005769299,0.005591013,0.009400222,0.005856907,0.006596981,0.007497053,0.007111772,0.007957821,0.005362628,0.006165588,0.002951693,0.002675676,0.002732019,0.004020167,0.003415455,0.003792411,0.003413642,0.004380787,0.003101307,0.003670653,0.002670464,0.004541927,0.002333167,0.005162737,0.006639725,0.006930667,0.005083073,0.004677701,0.008235021,0.005127849,0.009311489,0.006113936,0.00534511,0.007543618,0.003412962,0.004853926,0.004876324,0.003805115,0.002889991,0.004372426,0.003016643,0.002503505,0.004062266,0.003065109,0.003741901,0.00353801,0.002555231,0.00533952,0.004742183,0.004294498,0.00226785,0.00508923,0.001504769,0.001348539,0.002538048,0.002366851
2478,0.005622268,0.007868215,0.005710523,0.00552815,0.009254119,0.005770153,0.006644662,0.007462178,0.00708354,0.007909302,0.005379121,0.006173457,0.002999324,0.002678946,0.002748825,0.004054208,0.003469141,0.003865136,0.003494134,0.004410225,0.003217872,0.003690811,0.002703085,0.004492623,0.002296285,0.005116929,0.006580662,0.006865923,0.004992486,0.004611964,0.008167813,0.005055623,0.009262733,0.006100386,0.005350941,0.007454857,0.003418062,0.004859658,0.004874893,0.003858075,0.002895904,0.004379718,0.003049102,0.00248429,0.003995737,0.003082205,0.003780177,0.003568429,0.002600505,0.005285348,0.004726653,0.004272953,0.002300172,0.00514421,0.001532639,0.001388037,0.002587464,0.002404135
2477,0.005594573,0.007831387,0.005673619,0.005499844,0.009127332,0.005709333,0.006673243,0.007446449,0.007079191,0.007898652,0.005456096,0.006220703,0.003040579,0.002660914,0.002775682,0.004057739,0.003530311,0.003895459,0.003526239,0.004431719,0.003309447,0.003688712,0.002726283,0.004468602,0.002290004,0.005082123,0.006558051,0.006809315,0.00493591,0.00454864,0.00812774,0.005010572,0.009250702,0.006094905,0.005393547,0.007403215,0.003406133,0.004820819,0.004883164,0.003917679,0.002882231,0.004396555,0.003073965,0.002511096,0.003958325,0.003101054,0.003812665,0.003626336,0.002670213,0.005258966,0.004741753,0.004269003,0.002361009,0.005208599,0.001555731,0.001393169,0.00260081,0.002422548
2476,0.005556674,0.007758708,0.005673499,0.005507354,0.009055071,0.005676258,0.006668951,0.007457297,0.007060728,0.007925377,0.005545789,0.006267764,0.003068137,0.002623048,0.002809001,0.004050119,0.003563671,0.003869454,0.003497891,0.004426484,0.003336445,0.003675789,0.002736937,0.004489895,0.002304929,0.005058886,0.006561126,0.006770529,0.004918619,0.00450476,0.008111305,0.00499834,0.009247918,0.006102258,0.005441459,0.007402774,0.003395107,0.004762141,0.004884178,0.003954934,0.002859706,0.004420807,0.003080471,0.002567579,0.003950461,0.003101257,0.003809074,0.003671196,0.002730961,0.005256244,0.004757341,0.004269817,0.002415161,0.005237618,0.001554435,0.001360288,0.002573896,0.002400181
2475,0.005526539,0.00769264,0.005697613,0.005521989,0.009042297,0.005661251,0.006638678,0.00748315,0.007014438,0.007960565,0.00559343,0.006292037,0.003086939,0.00259878,0.002843229,0.004051481,0.00355218,0.003802211,0.003432769,0.004376205,0.003307558,0.003674095,0.00273745,0.004534475,0.002329594,0.005033102,0.006564277,0.006743905,0.004920439,0.00447542,0.008102592,0.005014701,0.009222967,0.006119461,0.0054666,0.00743226,0.003387452,0.004715646,0.004872748,0.00395753,0.0028423,0.004444449,0.003078766,0.00262904,0.003952278,0.003085017,0.003773453,0.003673507,0.002754328,0.005263553,0.00473597,0.004260055,0.002426296,0.005220765,0.001532424,0.001311522,0.002514631,0.002346747
2474,0.005495644,0.007655659,0.00571517,0.005525343,0.009058981,0.005653343,0.006602761,0.00751111,0.006969959,0.007966935,0.005574481,0.00629717,0.003108463,0.002622954,0.002874191,0.004065563,0.003513185,0.003739066,0.003377484,0.004301891,0.003269685,0.003690711,0.002743538,0.004563178,0.002361927,0.004993599,0.006546883,0.006722066,0.004918168,0.004444683,0.00810261,0.005046018,0.00916092,0.006135895,0.005464112,0.007460845,0.003379655,0.004705816,0.004869742,0.003944088,0.002843578,0.004461428,0.003091374,0.002686353,0.003943887,0.003073487,0.003735871,0.003647823,0.002746173,0.00527397,0.004673501,0.004238565,0.002399749,0.005187462,0.001520565,0.001285294,0.002445838,0.00229704
2473,0.005449242,0.007632534,0.005696768,0.00552386,0.009068557,0.005641999,0.006583255,0.007531656,0.006951197,0.007925559,0.005500547,0.00629008,0.003136413,0.002691796,0.002895512,0.004080925,0.003479605,0.003722843,0.003366348,0.004258415,0.003265579,0.003706529,0.002770309,0.00455978,0.002402058,0.00494904,0.006502516,0.006704117,0.004900461,0.004400083,0.008124743,0.005070318,0.009060598,0.006142273,0.005443478,0.007469083,0.003379694,0.004736538,0.004890171,0.003939339,0.002865101,0.00446701,0.003124728,0.002740138,0.003923442,0.003077257,0.003720785,0.00363684,0.002733774,0.005291503,0.004605426,0.004221954,0.002375372,0.005169578,0.001541248,0.001298226,0.00239777,0.002276999
2472,0.005397319,0.007591725,0.005636798,0.005529165,0.00906236,0.005623698,0.00659046,0.007534462,0.006940501,0.007848318,0.005406445,0.006265427,0.00316302,0.002763847,0.002899858,0.004086336,0.003469007,0.003756353,0.003394983,0.004282225,0.00329891,0.00369978,0.002812269,0.004535991,0.002439179,0.004918585,0.006445126,0.00669245,0.004868606,0.004346662,0.00816601,0.005068223,0.008931325,0.006134888,0.005408864,0.007448232,0.003401858,0.004785717,0.004912558,0.003946112,0.00289543,0.004459725,0.003156072,0.002783175,0.003906829,0.003082434,0.003731103,0.003663096,0.002728744,0.005322319,0.004570871,0.004232311,0.002379062,0.00516653,0.001578019,0.001327344,0.002385032,0.002285461
2471,0.005371853,0.007522666,0.005563316,0.005540111,0.009058644,0.00560841,0.006616048,0.007514426,0.006914197,0.007764348,0.005336285,0.006217789,0.003178664,0.002801932,0.002888743,0.00408312,0.003476549,0.003803175,0.00343231,0.004356028,0.003339929,0.003674855,0.002845449,0.004506647,0.002454462,0.004909397,0.006405158,0.006686367,0.004832707,0.00431104,0.008200328,0.005040079,0.008805526,0.006110248,0.005358512,0.007398849,0.003449621,0.004824531,0.004903541,0.003952046,0.002926987,0.004451795,0.003159369,0.002802498,0.003912615,0.003071147,0.003756491,0.003706567,0.002718947,0.005363704,0.004578141,0.004277206,0.002398076,0.00515145,0.001595904,0.001341768,0.002395433,0.002311555
2470,0.005390691,0.007447628,0.005521271,0.005546451,0.009069905,0.005611579,0.006641779,0.007478427,0.006885995,0.007694485,0.005323591,0.006157654,0.003179217,0.002805023,0.002874057,0.004080157,0.003494127,0.003823805,0.003454689,0.004432067,0.003362582,0.003657518,0.002850938,0.004474445,0.002438548,0.004912165,0.006405056,0.006681009,0.004807305,0.004323135,0.008201948,0.005006681,0.008737996,0.006062998,0.00530056,0.007337581,0.003511885,0.004847841,0.004865864,0.003951823,0.002965917,0.004466137,0.003138647,0.002795952,0.003945969,0.003041901,0.003782964,0.003728408,0.002694804,0.005396817,0.004604865,0.004337104,0.002404026,0.005104685,0.00158623,0.001342983,0.002408867,0.002354283
2469,0.005432595,0.007394372,0.005541647,0.005541466,0.009083359,0.005639684,0.006656231,0.007435846,0.006882478,0.007643431,0.005368674,0.006105209,0.003166751,0.002796859,0.002863884,0.004080017,0.003525539,0.00380639,0.003459292,0.00448091,0.003368636,0.003665543,0.002833283,0.004437891,0.002401722,0.004918703,0.006434873,0.006672501,0.004802555,0.004385983,0.008165804,0.004987556,0.008764757,0.005997325,0.005257125,0.007290365,0.003571624,0.0048749,0.004836096,0.00394768,0.003017671,0.00450915,0.003119909,0.00277419,0.003990908,0.003002846,0.003794386,0.00370595,0.002665698,0.005390967,0.004623958,0.00437688,0.002383542,0.005035681,0.001574597,0.001358221,0.002419729,0.002412686
